State,Year,month,sa_no,DelimID,AC_No,Position,Cand1,Sex1,Party1,Votes1,Age,Cand_Type,Valid_Votes,Electors,AC_Name,AC_Type,District_Name,Sub_Region,N_Cand,Turnout,Vote_Sh,Deposit_Lost,Margin_Percent,Jati,Caste_Rec,Rel,New.Caste,Old_Jati,ENOP,Caste
Gujarat,2007,2,11,3,78,7,GOSWAMI MANGALGIRI DHANGIRI ( MANGALGIRI D. GOSWAMI),M,IND,1002,62,GEN,314994,564587,NARODA,GEN,NA,NA,7,55.79,0.32,no,0,,,,NA,NA,1.67,
Gujarat,2007,2,11,3,79,1,THAKOR SHAMBHUJI CHELAJI,M,BJP,9135,57,GEN,28309,285389,GANDHINAGAR,GEN,NA,NA,14,9.92,32.27,no,3.6,,,,NA,NA,3.85,
Gujarat,2007,2,11,3,79,10,MUCHHADIYA VIPULCHANDRA,M,IND,324,27,GEN,28309,285389,GANDHINAGAR,GEN,NA,NA,14,9.92,1.14,no,0.22,,,,NA,NA,3.85,
Gujarat,2007,2,11,3,79,11,KANANI PURUSHOTTAMBHAI DEVJIBHAI (PATEL) ADVOCATE,M,ABJS,262,54,GEN,28309,285389,GANDHINAGAR,GEN,NA,NA,14,9.92,0.93,no,0.16,,,,NA,NA,3.85,
Gujarat,2007,2,11,3,79,12,KUBAVAT BABUDAS CHHAGANDAS,M,ABMSD,216,61,GEN,28309,285389,GANDHINAGAR,GEN,NA,NA,14,9.92,0.76,no,0.08,,,,NA,NA,3.85,
Gujarat,2007,2,11,3,79,13,PATEL RAXIT GOVINDBHAI,M,ABRRP (P),193,35,GEN,28309,285389,GANDHINAGAR,GEN,NA,NA,14,9.92,0.68,no,0.17,,,,NA,NA,3.85,
Gujarat,2007,2,11,3,79,14,JANI DINESHBHAI PRABHASHANKAR,M,VHS,146,56,GEN,28309,285389,GANDHINAGAR,GEN,NA,NA,14,9.92,0.52,no,0,,,,NA,NA,3.85,
Gujarat,2007,2,11,3,79,2,DR. C. J. CHAVADA,M,INC,8116,48,GEN,28309,285389,GANDHINAGAR,GEN,NA,NA,14,9.92,28.67,no,10.55,,,,NA,NA,3.85,
Gujarat,2007,2,11,3,79,3,SHUKLA ARCHANABEN MUKESH,F,IND,5128,37,GEN,28309,285389,GANDHINAGAR,GEN,NA,NA,14,9.92,18.11,no,11.88,,,,NA,NA,3.85,
Gujarat,2007,2,11,3,79,4,RAKESH PANDEY,M,BSP,1766,30,GEN,28309,285389,GANDHINAGAR,GEN,NA,NA,14,9.92,6.24,no,1.42,,,,NA,NA,3.85,
Gujarat,2007,2,11,3,79,5,RAJESH BHATT,M,IND,1365,50,GEN,28309,285389,GANDHINAGAR,GEN,NA,NA,14,9.92,4.82,no,2.89,,,,NA,NA,3.85,
Gujarat,2007,2,11,3,79,6,RAJBHAI PRAJAPATI,M,IND,547,37,GEN,28309,285389,GANDHINAGAR,GEN,NA,NA,14,9.92,1.93,no,0.55,,,,NA,NA,3.85,
Gujarat,2007,2,11,3,79,7,RAVAL JAGABHAI JUGABHAI,M,SP,391,46,GEN,28309,285389,GANDHINAGAR,GEN,NA,NA,14,9.92,1.38,no,0.01,,,,NA,NA,3.85,
Gujarat,2007,2,11,3,79,8,DESAI DHARAMSHIBHAI MANDANBHAI,M,IND,389,37,GEN,28309,285389,GANDHINAGAR,GEN,NA,NA,14,9.92,1.37,no,0.2,,,,NA,NA,3.85,
Gujarat,2007,2,11,3,79,9,PATEL KANUBHAI SAKALBHAI,M,IND,331,33,GEN,28309,285389,GANDHINAGAR,GEN,NA,NA,14,9.92,1.17,no,0.02,,,,NA,NA,3.85,
Gujarat,2007,2,11,3,80,1,PATEL SURESHKUMAR CHATURDAS,M,INC,60536,56,GEN,125173,190756,KALOL-I,GEN,NA,NA,7,65.62,48.36,no,2.26,,,,NA,NA,2.27,
Gujarat,2007,2,11,3,80,2,PATEL NAVINCHANDRA KANTILAL,M,BJP,57706,53,GEN,125173,190756,KALOL-I,GEN,NA,NA,7,65.62,46.1,no,43.49,,,,NA,NA,2.27,
Gujarat,2007,2,11,3,80,3,MAKVANA ANILKUMAR SOMABHAI,M,IND,3267,42,SC,125173,190756,KALOL-I,GEN,NA,NA,7,65.62,2.61,no,1.48,,,,NA,NA,2.27,
Gujarat,2007,2,11,3,80,4,PRAKASBHAI RAMABHAI KATARIYA(BHURIYO),M,IND,1419,31,SC,125173,190756,KALOL-I,GEN,NA,NA,7,65.62,1.13,no,0.16,,,,NA,NA,2.27,
Gujarat,2007,2,11,3,80,5,SHASTRI TARUNKUMAR RAMANLAL,M,BSP,1218,49,GEN,125173,190756,KALOL-I,GEN,NA,NA,7,65.62,0.97,no,0.52,,,,NA,NA,2.27,
Gujarat,2007,2,11,3,80,6,PATEL RAMESHBHAI MADHAVLAL,M,BJSH,571,41,GEN,125173,190756,KALOL-I,GEN,NA,NA,7,65.62,0.46,no,0.09,,,,NA,NA,2.27,
Gujarat,2007,2,11,3,80,7,PATEL CHANDULAL ATMARAMDAS,M,ABJS,456,51,GEN,125173,190756,KALOL-I,GEN,NA,NA,7,65.62,0.36,no,0,,,,NA,NA,2.27,
Gujarat,2007,2,11,3,81,1,PATEL NITINKUMAR RATILAL,M,BJP,65835,51,GEN,136737,186963,KADI,GEN,NA,NA,8,73.14,48.15,no,0.97,,,,NA,NA,2.22,
Gujarat,2007,2,11,3,81,2,THAKOR BALDEVJI CHANDUJI,M,INC,64508,46,GEN,136737,186963,KADI,GEN,NA,NA,8,73.14,47.18,no,44.36,,,,NA,NA,2.22,
Gujarat,2007,2,11,3,81,3,VANAKAR MUKESHBHAI DAHYABHAI,M,IND,3848,29,SC,136737,186963,KADI,GEN,NA,NA,8,73.14,2.81,no,2.15,,,,NA,NA,2.22,
Gujarat,2007,2,11,3,81,4,PATEL CHHOTALAL RATILAL,M,IND,902,39,GEN,136737,186963,KADI,GEN,NA,NA,8,73.14,0.66,no,0.16,,,,NA,NA,2.22,
Gujarat,2007,2,11,3,81,5,SHEKH MOHMMAD ANIS SUKHALMIYA,M,BSP,681,58,GEN,136737,186963,KADI,GEN,NA,NA,8,73.14,0.5,no,0.21,,,,NA,NA,2.22,
Gujarat,2007,2,11,3,81,6,PATEL GORDHANBHAI BHAVANBHAI,M,BJSH,394,27,GEN,136737,186963,KADI,GEN,NA,NA,8,73.14,0.29,no,0.08,,,,NA,NA,2.22,
Gujarat,2007,2,11,3,81,7,KURESHI MAHMUDKHA UMARKHA,M,IND,286,44,GEN,136737,186963,KADI,GEN,NA,NA,8,73.14,0.21,no,0,6 QURESHI,BC MUSLIM,MUSLIM,NA,NA,2.22,BC MUSLIM
Gujarat,2007,2,11,3,81,8,KURESHI ANVARMIYA MAHMADMIYA,M,IND,283,27,GEN,136737,186963,KADI,GEN,NA,NA,8,73.14,0.21,no,0,6 QURESHI,BC MUSLIM,MUSLIM,NA,NA,2.22,BC MUSLIM
Gujarat,2007,2,11,3,82,1,PARMAR JASHODABEN CHATURBHAI,F,BJP,59055,51,SC,113060,182493,JOTANA,SC,NA,NA,5,61.95,52.23,no,13.18,,,,NA,NA,2.38,
Gujarat,2007,2,11,3,82,2,CHAVADA NAVINCHANDRA GOVINDLAL,M,INC,44158,48,SC,113060,182493,JOTANA,SC,NA,NA,5,61.95,39.06,no,34.19,,,,NA,NA,2.38,
Gujarat,2007,2,11,3,82,3,ISHVARBHAI DHANABHAI MAKWANA,M,IND,5503,57,SC,113060,182493,JOTANA,SC,NA,NA,5,61.95,4.87,no,2.48,,,,NA,NA,2.38,
Gujarat,2007,2,11,3,82,4,KANODIYA VIJAYKANT GIRISHBHAI,M,BSP,2699,41,SC,113060,182493,JOTANA,SC,NA,NA,5,61.95,2.39,no,0.93,,,,NA,NA,2.38,
Gujarat,2007,2,11,3,82,5,RANA KANUBHAI SUMANBHAI,M,GYVP,1645,36,SC,113060,182493,JOTANA,SC,NA,NA,5,61.95,1.45,no,0,,,,NA,NA,2.38,
Gujarat,2007,2,11,3,83,1,PATEL ANILKUMAR TRIBHOVANDAS,M,BJP,66886,63,GEN,125673,200623,MEHSANA,GEN,NA,NA,6,62.64,53.22,no,12.98,,,,NA,NA,2.27,
Gujarat,2007,2,11,3,83,2,RAVAL NARESHKUMAR GANGARAM,M,INC,50577,48,GEN,125673,200623,MEHSANA,GEN,NA,NA,6,62.64,40.24,no,37.91,,,,NA,NA,2.27,
Gujarat,2007,2,11,3,83,3,CHAUCHAN VIKRAMSINH HEMUJI,M,BSP,2935,41,GEN,125673,200623,MEHSANA,GEN,NA,NA,6,62.64,2.34,no,0.17,,,,NA,NA,2.27,
Gujarat,2007,2,11,3,83,4,PRAJAPATI KANTIBHAI PUNJEERAMBHAI,M,IND,2727,54,GEN,125673,200623,MEHSANA,GEN,NA,NA,6,62.64,2.17,no,0.92,,,,NA,NA,2.27,
Gujarat,2007,2,11,3,83,5,THAKOR UDESINH BHATHIJI,M,IND,1567,52,GEN,125673,200623,MEHSANA,GEN,NA,NA,6,62.64,1.25,no,0.47,,,,NA,NA,2.27,
Gujarat,2007,2,11,3,83,6,PATEL AMITBHAI MOHANBHAI,M,IND,981,27,GEN,125673,200623,MEHSANA,GEN,NA,NA,6,62.64,0.78,no,0,,,,NA,NA,2.27,
Gujarat,2007,2,11,3,84,1,PRO.PATEL MAGALDAS MADHAVALAL,M,BJP,44381,65,GEN,103209,160613,MANSA,GEN,NA,NA,7,64.26,43,no,3.27,,,,NA,NA,2.78,
Gujarat,2007,2,11,3,84,2,THAKOR BABUSINGHJI MOHANSINGHJI,M,INC,41011,47,GEN,103209,160613,MANSA,GEN,NA,NA,7,64.26,39.74,no,29.58,,,,NA,NA,2.78,
Gujarat,2007,2,11,3,84,3,PATEL AMRATBHAI SOMABHAI,M,IND,10478,57,GEN,103209,160613,MANSA,GEN,NA,NA,7,64.26,10.15,no,5.72,,,,NA,NA,2.78,
Gujarat,2007,2,11,3,84,4,PATEL JAGDISHKUMAR RAMBHAI,M,IND,4573,32,GEN,103209,160613,MANSA,GEN,NA,NA,7,64.26,4.43,no,3.36,,,,NA,NA,2.78,
Gujarat,2007,2,11,3,84,5,PATEL BHIKHABHAI TRIBHOVANDAS,M,BSP,1109,35,GEN,103209,160613,MANSA,GEN,NA,NA,7,64.26,1.07,no,0.22,,,,NA,NA,2.78,
Gujarat,2007,2,11,3,84,6,PATEL MANGALBHAI REVABHAI,M,SP,881,63,GEN,103209,160613,MANSA,GEN,NA,NA,7,64.26,0.85,no,0.1,,,,NA,NA,2.78,
Gujarat,2007,2,11,3,84,7,PATEL ASHOKBHAI RAMDAS,M,VHS,776,33,GEN,103209,160613,MANSA,GEN,NA,NA,7,64.26,0.75,no,0,,,,NA,NA,2.78,
Gujarat,2007,2,11,3,85,1,KANTIBHAI RAMABHAI PATEL,M,BJP,60189,58,GEN,112876,178541,VIJAPUR,GEN,NA,NA,6,63.22,53.32,no,12.64,,,,NA,NA,2.22,
Gujarat,2007,2,11,3,85,2,B. S. PATEL,M,INC,45923,55,GEN,112876,178541,VIJAPUR,GEN,NA,NA,6,63.22,40.68,no,37.3,,,,NA,NA,2.22,
Gujarat,2007,2,11,3,85,3,BAROT NIMESHKUMAR NATAVARLAL,M,IND,3815,46,GEN,112876,178541,VIJAPUR,GEN,NA,NA,6,63.22,3.38,no,2.15,,,,NA,NA,2.22,
Gujarat,2007,2,11,3,85,4,PRAJAPATI KANAIYALAL SHIVABHAI,M,IND,1390,47,GEN,112876,178541,VIJAPUR,GEN,NA,NA,6,63.22,1.23,no,0.34,,,,NA,NA,2.22,
Gujarat,2007,2,11,3,85,5,SHRIMALI KANTIBHAI JETHABHAI,M,BSP,1002,62,SC,112876,178541,VIJAPUR,GEN,NA,NA,6,63.22,0.89,no,0.39,,,,NA,NA,2.22,
Gujarat,2007,2,11,3,85,6,PRIYAKANT DAHYABHAI RAVAL,M,SP,557,25,GEN,112876,178541,VIJAPUR,GEN,NA,NA,6,63.22,0.49,no,0,,,,NA,NA,2.22,
Gujarat,2007,2,11,3,86,1,PATEL RUSHIKESH GANESHBHAI,M,BJP,63142,46,GEN,120577,191533,VISNAGAR,GEN,NA,NA,4,62.95,52.37,no,24.75,,,,NA,NA,2.63,
Gujarat,2007,2,11,3,86,2,BABALDAS SHANKARDAS PATEL,M,INC,33304,67,GEN,120577,191533,VISNAGAR,GEN,NA,NA,4,62.95,27.62,no,10.69,,,,NA,NA,2.63,
Gujarat,2007,2,11,3,86,3,PATEL PRAHALADBHAI MOHANLAL (GOSA),M,IND,20420,51,GEN,120577,191533,VISNAGAR,GEN,NA,NA,4,62.95,16.94,no,13.86,,,,NA,NA,2.63,
Gujarat,2007,2,11,3,86,4,DAVE HITENDRAKUMAR NARENDRABHAI,M,BSP,3711,36,GEN,120577,191533,VISNAGAR,GEN,NA,NA,4,62.95,3.08,no,0,,,,NA,NA,2.63,
Gujarat,2007,2,11,3,87,1,DABHI BHARATSINHJI SHANKARJI,M,BJP,57757,52,GEN,108049,173600,KHERALU,GEN,NA,NA,5,62.24,53.45,no,16.03,,,,NA,NA,2.27,
Gujarat,2007,2,11,3,87,2,ANJANA DESAI RAMILABEN RAMBHAI,F,INC,40434,54,GEN,108049,173600,KHERALU,GEN,NA,NA,5,62.24,37.42,no,32.25,,,,NA,NA,2.27,
Gujarat,2007,2,11,3,87,3,DABHI ISHWARJI JAVANJI,M,IND,5591,56,GEN,108049,173600,KHERALU,GEN,NA,NA,5,62.24,5.17,no,3.12,,,,NA,NA,2.27,
Gujarat,2007,2,11,3,87,4,THAKOR KEVALJI NATHAJI,M,IND,2217,48,GEN,108049,173600,KHERALU,GEN,NA,NA,5,62.24,2.05,no,0.15,,,,NA,NA,2.27,
Gujarat,2007,2,11,3,87,5,THAKOR SAMRATJI BALVANTSINH,M,BSP,2050,29,GEN,108049,173600,KHERALU,GEN,NA,NA,5,62.24,1.9,no,0,,,,NA,NA,2.27,
Gujarat,2007,2,11,3,88,1,PATEL NARAYANBHAI LALLUDAS,M,BJP,65248,69,GEN,110355,174101,UNJHA,GEN,NA,NA,3,63.39,59.13,no,22.65,,,,NA,NA,2.08,
Gujarat,2007,2,11,3,88,2,P. M. PATEL (DHARTI GROUP),M,INC,40251,51,GEN,110355,174101,UNJHA,GEN,NA,NA,3,63.39,36.47,no,32.07,,,,NA,NA,2.08,
Gujarat,2007,2,11,3,88,3,PATEL DINESHBHAI PURUSHOTTAMBHAI,M,BSP,4856,45,GEN,110355,174101,UNJHA,GEN,NA,NA,3,63.39,4.4,no,0,,,,NA,NA,2.08,
Gujarat,2007,2,11,3,89,1,JAY NARAYAN VYAS,M,BJP,52610,60,GEN,108673,151838,SIDHPUR,GEN,NA,NA,5,71.57,48.41,no,2.24,,,,NA,NA,2.27,
Gujarat,2007,2,11,3,89,2,BALVANTSINH CHANDANSINH RAJPUT,M,INC,50181,46,GEN,108673,151838,SIDHPUR,GEN,NA,NA,5,71.57,46.18,no,43.7,,,,NA,NA,2.27,
Gujarat,2007,2,11,3,89,3,PATEL BHAKTIBHAI KASHIRAM,M,IND,2694,41,GEN,108673,151838,SIDHPUR,GEN,NA,NA,5,71.57,2.48,no,0.87,,,,NA,NA,2.27,
Gujarat,2007,2,11,3,89,4,ACHARYA ASHOKKUMAR BATUKLAL,M,LJP,1753,54,GEN,108673,151838,SIDHPUR,GEN,NA,NA,5,71.57,1.61,no,0.29,,,,NA,NA,2.27,
Gujarat,2007,2,11,3,89,5,THAKOR RAJBA UMEDJI,F,BSP,1435,28,GEN,108673,151838,SIDHPUR,GEN,NA,NA,5,71.57,1.32,no,0,,,,NA,NA,2.27,
Gujarat,2007,2,11,3,90,1,THAKOR JODHAJI GALABJI,M,INC,39988,60,GEN,86934,155229,VAGDOD,GEN,NA,NA,6,56,46,no,3.94,,,,NA,NA,2.5,
Gujarat,2007,2,11,3,90,2,THAKOR GOPALJI PRADHANJI,M,BJP,36566,55,GEN,86934,155229,VAGDOD,GEN,NA,NA,6,56,42.06,no,37.12,,,,NA,NA,2.5,
Gujarat,2007,2,11,3,90,3,RABARI BABUBHAI LALLUBHAI,M,IND,4293,54,GEN,86934,155229,VAGDOD,GEN,NA,NA,6,56,4.94,no,1.56,,,,NA,NA,2.5,
Gujarat,2007,2,11,3,90,4,KESHAJI SHANKARJI THAKOR,M,IND,2935,59,GEN,86934,155229,VAGDOD,GEN,NA,NA,6,56,3.38,no,1.23,,,,NA,NA,2.5,
Gujarat,2007,2,11,3,90,5,PARMAR SURESHBHAI GOVINDBHAI,M,BSP,1866,31,GEN,86934,155229,VAGDOD,GEN,NA,NA,6,56,2.15,no,0.67,,,,NA,NA,2.5,
Gujarat,2007,2,11,3,90,6,RABARI AMRATBHAI LALABHAI,M,IND,1286,47,GEN,86934,155229,VAGDOD,GEN,NA,NA,6,56,1.48,no,0,,,,NA,NA,2.5,
Gujarat,2007,2,11,3,91,1,PATEL ANANDIBEN MAFATBHAI,F,BJP,50435,66,GEN,100021,151408,PATAN,GEN,NA,NA,8,66.06,50.42,no,6,2 LEUVA PATEL,IC,HINDU,NA,NA,2.22,IC
Gujarat,2007,2,11,3,91,2,PATEL KANTILAL NANALAL,M,INC,44431,72,GEN,100021,151408,PATAN,GEN,NA,NA,8,66.06,44.42,no,41.95,,,,NA,NA,2.22,
Gujarat,2007,2,11,3,91,3,PATEL SHAILESHKUMAR SHANTILAL,M,IND,2477,31,GEN,100021,151408,PATAN,GEN,NA,NA,8,66.06,2.48,no,1.49,,,,NA,NA,2.22,
Gujarat,2007,2,11,3,91,4,DODIYA RAMESHKUMAR NAGINDAS,M,IND,982,46,GEN,100021,151408,PATAN,GEN,NA,NA,8,66.06,0.98,no,0.2,,,,NA,NA,2.22,
Gujarat,2007,2,11,3,91,5,PARMAR ARVINDBHAI RATNABHAI,M,BSP,779,45,GEN,100021,151408,PATAN,GEN,NA,NA,8,66.06,0.78,no,0.44,,,,NA,NA,2.22,
Gujarat,2007,2,11,3,91,6,BALOCH NIHALKHA KESHARKHA,M,IJP,334,56,GEN,100021,151408,PATAN,GEN,NA,NA,8,66.06,0.33,no,0,,,,NA,NA,2.22,
Gujarat,2007,2,11,3,91,7,KANUBHAI BHURABHAI MAHESHWARI,M,IND,331,58,GEN,100021,151408,PATAN,GEN,NA,NA,8,66.06,0.33,no,0.08,,,,NA,NA,2.22,
Gujarat,2007,2,11,3,91,8,KARTIKKUMAR SURESHBHAI THAKKAR,M,ABRRP(P ),252,30,GEN,100021,151408,PATAN,GEN,NA,NA,8,66.06,0.25,no,0,,,,NA,NA,2.22,
Gujarat,2007,2,11,3,92,1,PATEL RAJNIKANT SOMABHAI,M,BJP,46696,39,GEN,87281,130128,CHANASMA,GEN,NA,NA,7,67.07,53.5,no,18.71,,,,NA,NA,2.38,
Gujarat,2007,2,11,3,92,2,DESAI MALJIBHAI DEVJIBHAI,M,INC,30365,69,GEN,87281,130128,CHANASMA,GEN,NA,NA,7,67.07,34.79,no,29.2,,,,NA,NA,2.38,
Gujarat,2007,2,11,3,92,3,THAKOR SURSANGJI SHANKARJI,M,IND,4880,54,GEN,87281,130128,CHANASMA,GEN,NA,NA,7,67.07,5.59,no,3.45,,,,NA,NA,2.38,
Gujarat,2007,2,11,3,92,4,THAKOR BHARATJI DAHYAJI,M,BSP,1867,31,GEN,87281,130128,CHANASMA,GEN,NA,NA,7,67.07,2.14,no,0.05,,,,NA,NA,2.38,
Gujarat,2007,2,11,3,92,5,PATEL MANOJKUMAR AMBALAL (CHENALVALA),M,IND,1823,31,GEN,87281,130128,CHANASMA,GEN,NA,NA,7,67.07,2.09,no,1.13,,,,NA,NA,2.38,
Gujarat,2007,2,11,3,92,6,THAKOR VIKRAMJI BHIKHAJI,M,IND,835,27,GEN,87281,130128,CHANASMA,GEN,NA,NA,7,67.07,0.96,no,0.02,,,,NA,NA,2.38,
Gujarat,2007,2,11,3,92,7,DESAI JAIRAMBHAI SARTANBHAI,M,IND,815,31,GEN,87281,130128,CHANASMA,GEN,NA,NA,7,67.07,0.93,no,0,,,,NA,NA,2.38,
Gujarat,2007,2,11,3,93,1,RATHOD BHAVSINHBHAI DAHYABHAI,M,INC,48513,71,GEN,103087,167715,SAMI,GEN,NA,NA,4,61.47,47.06,no,4.41,,,,NA,NA,2.5,
Gujarat,2007,2,11,3,93,2,THAKOR DILIPKUMAR VIRAJIBHAI,M,BJP,43965,46,GEN,103087,167715,SAMI,GEN,NA,NA,4,61.47,42.65,no,37.29,,,,NA,NA,2.5,
Gujarat,2007,2,11,3,93,3,KHENGAR D. YOGI,M,SHS,5529,47,GEN,103087,167715,SAMI,GEN,NA,NA,4,61.47,5.36,no,0.44,,,,NA,NA,2.5,
Gujarat,2007,2,11,3,93,4,CHAVADA NARENDRABHAI AJAMALBHAI,M,BSP,5080,30,GEN,103087,167715,SAMI,GEN,NA,NA,4,61.47,4.93,no,0,,,,NA,NA,2.5,
Gujarat,2007,2,11,3,94,1,CHAUDHARI SHANKARBHAI LAGDHIRBHAI,M,BJP,55507,37,GEN,121395,182536,RADHANPUR,GEN,NA,NA,10,66.5,45.72,no,22.85,,,,NA,NA,2.86,
Gujarat,2007,2,11,3,94,10,RAVAL KEVALRAMBHAI AMIRAMBHAI,M,SHS,1198,37,GEN,121395,182536,RADHANPUR,GEN,NA,NA,10,66.5,0.99,no,0,,,,NA,NA,2.86,
Gujarat,2007,2,11,3,94,2,DESAI RAGHUBHAI MERAJBHAI,M,IND,27771,41,GEN,121395,182536,RADHANPUR,GEN,NA,NA,10,66.5,22.88,no,4.74,,,,NA,NA,2.86,
Gujarat,2007,2,11,3,94,3,CHAUDHARY MEMABHAI DOSABHAI,M,INC,22015,57,GEN,121395,182536,RADHANPUR,GEN,NA,NA,10,66.5,18.14,no,13.11,,,,NA,NA,2.86,
Gujarat,2007,2,11,3,94,4,SOLANKI SANKABHAI DHUDABHAI,M,IND,6097,44,GEN,121395,182536,RADHANPUR,GEN,NA,NA,10,66.5,5.02,no,2.79,,,,NA,NA,2.86,
Gujarat,2007,2,11,3,94,5,SHAIKH ABBASBHAI JAMALUDIN,M,IND,2707,27,GEN,121395,182536,RADHANPUR,GEN,NA,NA,10,66.5,2.23,no,0.58,,,,NA,NA,2.86,
Gujarat,2007,2,11,3,94,6,THEBA SOHARABKHAN HAJINURMAHAMMAD,M,IND,2004,32,GEN,121395,182536,RADHANPUR,GEN,NA,NA,10,66.5,1.65,no,0.36,,,,NA,NA,2.86,
Gujarat,2007,2,11,3,94,7,THAKKAR KISHORBHAI KANTILAL,M,BSP,1568,47,GEN,121395,182536,RADHANPUR,GEN,NA,NA,10,66.5,1.29,no,0.23,,,,NA,NA,2.86,
Gujarat,2007,2,11,3,94,8,RATHOD JAGDISHBHAI MAFAJI,M,IND,1284,34,GEN,121395,182536,RADHANPUR,GEN,NA,NA,10,66.5,1.06,no,0.03,,,,NA,NA,2.86,
Gujarat,2007,2,11,3,94,9,RAVAL BHURABHAI MOTIBHAI,M,IND,1244,37,GEN,121395,182536,RADHANPUR,GEN,NA,NA,10,66.5,1.02,no,0.04,,,,NA,NA,2.86,
Gujarat,2007,2,11,3,95,1,PATEL PARBATBHAI SAVABHAI,M,BJP,73230,56,GEN,153949,222778,VAV,GEN,NA,NA,8,69.1,47.57,no,27.74,,,,NA,NA,3.12,
Gujarat,2007,2,11,3,95,2,PATEL MAVJIBHAI CHATARABHAI,M,IND,30521,56,GEN,153949,222778,VAV,GEN,NA,NA,8,69.1,19.83,no,1.59,,,,NA,NA,3.12,
Gujarat,2007,2,11,3,95,3,RAJPUT VIKRAMBHAI PIRABHAI,M,INC,28072,31,GEN,153949,222778,VAV,GEN,NA,NA,8,69.1,18.23,no,11.37,,,,NA,NA,3.12,
Gujarat,2007,2,11,3,95,4,GADHVI GANESHDANJI BHURDANJI,M,BSP,10569,52,GEN,153949,222778,VAV,GEN,NA,NA,8,69.1,6.87,no,4.48,,,,NA,NA,3.12,
Gujarat,2007,2,11,3,95,5,BADHIYA HARCHANDBHAI RAVJIBHAI,M,IND,3676,48,SC,153949,222778,VAV,GEN,NA,NA,8,69.1,2.39,no,0.47,,,,NA,NA,3.12,
Gujarat,2007,2,11,3,95,6,DESAI JAYANTILAL GAGALDAS,M,IND,2953,67,GEN,153949,222778,VAV,GEN,NA,NA,8,69.1,1.92,no,0.03,,,,NA,NA,3.12,
Gujarat,2007,2,11,3,95,7,DAVE ASHOKBHAI RAMCHANDBHAI,M,SHS,2904,43,GEN,153949,222778,VAV,GEN,NA,NA,8,69.1,1.89,no,0.57,,,,NA,NA,3.12,
Gujarat,2007,2,11,3,95,8,TRIVEDI SURESHCHANDRA DAHYALAL,M,IND,2024,43,GEN,153949,222778,VAV,GEN,NA,NA,8,69.1,1.31,no,0,,,,NA,NA,3.12,
Gujarat,2007,2,11,3,96,1,MALI ANILKUMAR AMRUTLAL,M,BJP,48936,32,GEN,130522,199070,DEODAR,GEN,NA,NA,7,65.57,37.49,no,15.62,,,,NA,NA,3.85,
Gujarat,2007,2,11,3,96,2,VAGHELA MANSHIHJI PRATAPSHINJI,M,BSP,28544,55,GEN,130522,199070,DEODAR,GEN,NA,NA,7,65.57,21.87,no,2.75,,,,NA,NA,3.85,
Gujarat,2007,2,11,3,96,3,THAKOR GENIBEN NAGAJI,F,INC,24951,34,GEN,130522,199070,DEODAR,GEN,NA,NA,7,65.57,19.12,no,2.83,,,,NA,NA,3.85,
Gujarat,2007,2,11,3,96,4,CHAUHAN KESHAJI SHIVAJI,M,IND,21252,47,GEN,130522,199070,DEODAR,GEN,NA,NA,7,65.57,16.28,no,14.44,,,,NA,NA,3.85,
Gujarat,2007,2,11,3,96,5,SOLANKI ISHVARBHAI VASHRAMBHAI,M,JD(U),2402,41,GEN,130522,199070,DEODAR,GEN,NA,NA,7,65.57,1.84,no,0.11,,,,NA,NA,3.85,
Gujarat,2007,2,11,3,96,6,THAKKAR BHIKHALAL SOMALAL,M,LSWP,2257,31,GEN,130522,199070,DEODAR,GEN,NA,NA,7,65.57,1.73,no,0.06,,,,NA,NA,3.85,
Gujarat,2007,2,11,3,96,7,CHAUDHARI ANADABHAI VIRBHANBHAI,M,SHS,2180,48,GEN,130522,199070,DEODAR,GEN,NA,NA,7,65.57,1.67,no,0,,,,NA,NA,3.85,
Gujarat,2007,2,11,3,97,1,DESAI BABUBHAI JESANGBHAI,M,BJP,37930,50,GEN,109335,188397,KANKREJ,GEN,NA,NA,4,58.03,34.69,no,0.77,,,,NA,NA,3.23,
Gujarat,2007,2,11,3,97,2,KHANPURA DHARSHIBHAI LAKHABHAI,M,INC,37090,68,GEN,109335,188397,KANKREJ,GEN,NA,NA,4,58.03,33.92,no,7.46,,,,NA,NA,3.23,
Gujarat,2007,2,11,3,97,3,VAGHELA MAGANSINH CHIMANSINH,M,BSP,28934,55,GEN,109335,188397,KANKREJ,GEN,NA,NA,4,58.03,26.46,no,21.54,,,,NA,NA,3.23,
Gujarat,2007,2,11,3,97,4,SABOSNA SHANKARJI DEVJIJI,M,IND,5381,74,GEN,109335,188397,KANKREJ,GEN,NA,NA,4,58.03,4.92,no,0,,,,NA,NA,3.23,
Gujarat,2007,2,11,3,98,1,VAGHELA LILADHARBHAI KHODAJI,M,BJP,72064,69,GEN,138586,219015,DEESA,GEN,NA,NA,5,63.28,52,no,13.44,,,,NA,NA,2.38,
Gujarat,2007,2,11,3,98,2,RABARI GOVABHAI HAMIRABHAI,M,INC,53442,53,GEN,138586,219015,DEESA,GEN,NA,NA,5,63.28,38.56,no,34.79,,,,NA,NA,2.38,
Gujarat,2007,2,11,3,98,3,PATEL VAHJIBHAI JAMABHAI,M,BSP,5228,28,GEN,138586,219015,DEESA,GEN,NA,NA,5,63.28,3.77,no,0.02,,,,NA,NA,2.38,
